gameId,teamCity,teamName,gameType,season,astPct,astRatio,astTo,defRating,drebPct,eDefRating,eNetRating,eOffRating,ePace,efgPct,gameDate,home,matchup,netRating,offRating,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,pace,pacePer40,pie,poss,rebPct,teamAbbreviation,tmTovPct,tsPct,wl
0022401222,Charlotte,Hornets,Regular Season,2024-25,0.714,20.8,1.5,118.6,0.698,593.1,-63.7,529.4,20.4,0.578,2024-12-16,1.0,CHA vs. PHI,-12.7,105.9,Philadelphia,1610612755,76ers,0.25,102.0,85.0,0.453,102.0,0.462,CHA,19.6,0.585,L
0022401223,Chicago,Bulls,Regular Season,2024-25,0.767,21.6,2.75,112.0,0.72,560.2,-5.6,554.5,21.8,0.538,2024-12-16,0.0,CHI @ TOR,-1.1,110.9,Toronto,1610612761,Raptors,0.235,109.0,90.83,0.529,110.0,0.475,CHI,10.9,0.579,W
0022401223,Toronto,Raptors,Regular Season,2024-25,0.622,18.7,1.56,110.9,0.765,554.5,5.6,560.2,21.8,0.538,2024-12-16,1.0,TOR vs. CHI,1.1,112.0,Chicago,1610612741,Bulls,0.28,109.0,90.83,0.471,108.0,0.525,TOR,16.7,0.575,L
0022401224,Cleveland,Cavaliers,Regular Season,2024-25,0.767,22.6,1.94,104.1,0.673,520.6,142.6,663.3,19.5,0.648,2024-12-16,0.0,CLE @ BKN,28.5,132.7,Brooklyn,1610612751,Nets,0.357,97.5,81.25,0.675,98.0,0.527,CLE,17.3,0.693,W
0022401224,Brooklyn,Nets,Regular Season,2024-25,0.735,18.1,1.14,132.7,0.643,663.3,-142.6,520.6,19.5,0.506,2024-12-16,1.0,BKN vs. CLE,-28.5,104.1,Cleveland,1610612739,Cavaliers,0.327,97.5,81.25,0.325,97.0,0.473,BKN,22.7,0.552,L
0022401225,Sacramento,Kings,Regular Season,2024-25,0.571,18.8,2.55,118.2,0.623,590.9,0.8,591.7,21.9,0.539,2024-12-16,1.0,SAC vs. DEN,0.2,118.3,Denver,1610612743,Nuggets,0.226,109.5,91.25,0.468,109.0,0.425,SAC,10.1,0.582,L
0022401225,Denver,Nuggets,Regular Season,2024-25,0.745,22.6,2.53,118.3,0.774,591.7,-0.8,590.9,21.9,0.549,2024-12-16,0.0,DEN @ SAC,-0.2,118.2,Sacramento,1610612758,Kings,0.377,109.5,91.25,0.532,110.0,0.575,DEN,13.6,0.577,W
0022401226,Los Angeles,Clippers,Regular Season,2024-25,0.571,20.0,1.75,101.9,0.714,509.5,189.5,699.0,20.8,0.726,2024-12-16,1.0,LAC vs. UTA,37.9,139.8,Utah,1610612762,Jazz,0.25,104.0,86.67,0.67,103.0,0.518,LAC,15.5,0.749,W
0022401226,Utah,Jazz,Regular Season,2024-25,0.611,15.6,0.96,139.8,0.75,699.0,-189.5,509.5,20.8,0.531,2024-12-16,0.0,UTA @ LAC,-37.9,101.9,Los Angeles,1610612746,Clippers,0.286,104.0,86.67,0.33,105.0,0.482,UTA,21.9,0.574,L
0022400360,Utah,Jazz,Regular Season,2024-25,0.59,15.2,0.85,109.2,0.774,545.9,21.7,567.6,22.0,0.59,2024-12-19,0.0,UTA @ DET,4.3,113.5,Detroit,1610612765,Pistons,0.37,110.0,91.67,0.561,111.0,0.602,UTA,24.3,0.652,W
0022400360,Detroit,Pistons,Regular Season,2024-25,0.565,17.4,2.6,113.5,0.63,567.6,-21.7,545.9,22.0,0.5,2024-12-19,1.0,DET vs. UTA,-4.3,109.2,Utah,1610612762,Jazz,0.226,110.0,91.67,0.439,109.0,0.398,DET,9.2,0.527,L
0022400361,Orlando,Magic,Regular Season,2024-25,0.714,18.7,1.25,109.4,0.767,546.9,-25.8,521.1,19.1,0.519,2024-12-19,1.0,ORL vs. OKC,-5.2,104.2,Oklahoma City,1610612760,Thunder,0.319,95.5,79.58,0.453,95.0,0.533,ORL,21.1,0.556,L
0022400361,Oklahoma City,Thunder,Regular Season,2024-25,0.575,18.0,1.77,104.2,0.681,521.1,25.8,546.9,19.1,0.542,2024-12-19,0.0,OKC @ ORL,5.2,109.4,Orlando,1610612753,Magic,0.233,95.5,79.58,0.547,96.0,0.467,OKC,13.5,0.583,W
0022400362,Charlotte,Hornets,Regular Season,2024-25,0.698,19.0,3.75,121.8,0.674,608.9,-44.6,564.4,20.2,0.443,2024-12-19,0.0,CHA @ WAS,-8.9,112.9,Washington,1610612764,Wizards,0.397,101.0,84.17,0.44,101.0,0.509,CHA,7.9,0.484,L
0022400362,Washington,Wizards,Regular Season,2024-25,0.805,22.1,1.83,112.9,0.603,564.4,44.6,608.9,20.2,0.596,2024-12-19,1.0,WAS vs. CHA,8.9,121.8,Charlotte,1610612766,Hornets,0.326,101.0,84.17,0.56,101.0,0.491,WAS,17.8,0.636,W
0022400363,Chicago,Bulls,Regular Season,2024-25,0.548,16.8,1.92,110.2,0.767,551.0,45.9,596.9,19.6,0.548,2024-12-19,0.0,CHI @ BOS,9.2,119.4,Boston,1610612738,Celtics,0.308,98.0,81.67,0.522,98.0,0.554,CHI,12.2,0.579,W
0022400363,Boston,Celtics,Regular Season,2024-25,0.553,15.8,5.25,119.4,0.692,596.9,-45.9,551.0,19.6,0.464,2024-12-19,1.0,BOS vs. CHI,-9.2,110.2,Chicago,1610612741,Bulls,0.233,98.0,81.67,0.478,98.0,0.446,BOS,4.1,0.508,L
0022400364,Brooklyn,Nets,Regular Season,2024-25,0.545,13.5,1.06,101.1,0.741,505.4,43.5,548.9,18.5,0.457,2024-12-19,0.0,BKN @ TOR,8.7,109.8,Toronto,1610612761,Raptors,0.46,92.5,77.08,0.563,92.0,0.606,BKN,18.5,0.528,W
0022400364,Toronto,Raptors,Regular Season,2024-25,0.765,19.5,2.17,109.8,0.54,548.9,-43.5,505.4,18.5,0.483,2024-12-19,1.0,TOR vs. BKN,-8.7,101.1,Brooklyn,1610612751,Nets,0.259,92.5,77.08,0.437,93.0,0.394,TOR,12.9,0.51,L
0022400365,New Orleans,Pelicans,Regular Season,2024-25,0.61,17.5,2.08,133.0,0.763,665.0,-105.6,559.4,20.1,0.516,2024-12-19,0.0,NOP @ HOU,-21.1,111.9,Houston,1610612745,Rockets,0.315,100.5,83.75,0.37,101.0,0.5,NOP,11.9,0.549,L
0022400365,Houston,Rockets,Regular Season,2024-25,0.68,23.8,2.83,111.9,0.685,559.4,105.6,665.0,20.1,0.672,2024-12-19,1.0,HOU vs. NOP,21.1,133.0,New Orleans,1610612740,Pelicans,0.237,100.5,83.75,0.63,100.0,0.5,HOU,12.0,0.697,W
0022400366,Memphis,Grizzlies,Regular Season,2024-25,0.717,23.8,2.24,89.4,0.77,447.1,238.6,685.7,20.9,0.679,2024-12-19,1.0,MEM vs. GSW,47.7,137.1,San Francisco,1610612744,Warriors,0.396,104.5,87.08,0.738,105.0,0.606,MEM,16.2,0.688,W
0022400366,San Francisco,Warriors,Regular Season,2024-25,0.625,14.5,1.11,137.1,0.604,685.7,-238.6,447.1,20.9,0.422,2024-12-19,0.0,GSW @ MEM,-47.7,89.4,Memphis,1610612763,Grizzlies,0.23,104.5,87.08,0.262,104.0,0.394,GSW,17.3,0.462,L
0022400367,New York,Knicks,Regular Season,2024-25,0.78,24.4,2.6,104.9,0.863,524.5,121.1,645.6,20.5,0.619,2024-12-19,0.0,NYK @ MIN,24.2,129.1,Minnesota,1610612750,Timberwolves,0.367,102.5,85.42,0.604,103.0,0.62,NYK,14.6,0.639,W
0022400367,Minnesota,Timberwolves,Regular Season,2024-25,0.707,21.0,2.23,129.1,0.633,645.6,-121.1,524.5,20.5,0.556,2024-12-19,1.0,MIN vs. NYK,-24.2,104.9,New York,1610612752,Knicks,0.137,102.5,85.42,0.396,102.0,0.38,MIN,12.7,0.565,L
0022400368,Los Angeles,Clippers,Regular Season,2024-25,0.682,21.9,2.0,96.9,0.75,484.7,117.3,602.0,19.6,0.6,2024-12-19,0.0,LAC @ DAL,23.5,120.4,Dallas,1610612742,Mavericks,0.214,98.0,81.67,0.616,98.0,0.52,LAC,15.3,0.638,W
0022400368,Dallas,Mavericks,Regular Season,2024-25,0.618,15.8,1.62,120.4,0.786,602.0,-117.3,484.7,19.6,0.436,2024-12-19,1.0,DAL vs. LAC,-23.5,96.9,Los Angeles,1610612746,Clippers,0.25,98.0,81.67,0.384,98.0,0.48,DAL,13.3,0.483,L
0022400369,Indiana,Pacers,Regular Season,2024-25,0.769,20.8,3.33,108.8,0.848,544.1,32.8,576.9,20.6,0.528,2024-12-19,0.0,IND @ PHX,6.6,115.4,Phoenix,1610612756,Suns,0.231,103.0,85.83,0.537,104.0,0.52,IND,8.7,0.585,W
0022400369,Phoenix,Suns,Regular Season,2024-25,0.7,20.4,1.75,115.4,0.769,576.9,-32.8,544.1,20.6,0.543,2024-12-19,1.0,PHX vs. IND,-6.6,108.8,Indiana,1610612754,Pacers,0.152,103.0,85.83,0.463,102.0,0.48,PHX,15.7,0.588,L
0022400370,Atlanta,Hawks,Regular Season,2024-25,0.696,19.9,1.39,113.7,0.776,568.4,-20.5,547.8,21.01,0.557,2024-12-19,0.0,ATL @ SAS,-4.1,109.6,San Antonio,1610612759,Spurs,0.264,105.06,87.55,0.484,115.0,0.532,ATL,20.0,0.593,L
0022400370,San Antonio,Spurs,Regular Season,2024-25,0.653,19.8,1.88,109.6,0.736,547.8,20.5,568.4,21.01,0.579,2024-12-19,1.0,SAS vs. ATL,4.1,113.7,Atlanta,1610612737,Hawks,0.224,105.06,87.55,0.516,117.0,0.468,SAS,14.5,0.598,W
0022400371,Denver,Nuggets,Regular Season,2024-25,0.745,24.3,3.18,126.0,0.655,630.0,-3.7,626.3,19.9,0.626,2024-12-19,0.0,DEN @ POR,-0.7,125.3,Portland,1610612757,Trail Blazers,0.238,99.5,82.92,0.515,99.0,0.474,DEN,11.1,0.644,L
0022400371,Portland,Trail Blazers,Regular Season,2024-25,0.644,19.6,2.9,125.3,0.762,626.3,3.7,630.0,19.9,0.546,2024-12-19,1.0,POR vs. DEN,0.7,126.0,Denver,1610612743,Nuggets,0.345,99.5,82.92,0.485,100.0,0.526,POR,10.0,0.586,W
0022400372,Sacramento,Kings,Regular Season,2024-25,0.73,19.7,1.69,107.6,0.69,538.1,-61.9,476.2,21.0,0.518,2024-12-19,1.0,SAC vs. LAL,-12.4,95.2,Los Angeles,1610612747,Lakers,0.106,105.0,87.5,0.464,105.0,0.429,SAC,15.2,0.545,L
0022400372,Los Angeles,Lakers,Regular Season,2024-25,0.579,15.3,1.69,95.2,0.894,476.2,61.9,538.1,21.0,0.468,2024-12-19,0.0,LAL @ SAC,12.4,107.6,Sacramento,1610612758,Kings,0.31,105.0,87.5,0.536,105.0,0.571,LAL,12.4,0.527,W
0022400373,Philadelphia,76ers,Regular Season,2024-25,0.732,22.1,2.0,107.7,0.689,538.5,48.5,587.0,18.3,0.566,2024-12-20,1.0,PHI vs. CHA,9.7,117.4,Charlotte,1610612766,Hornets,0.304,91.5,76.25,0.561,92.0,0.495,PHI,16.3,0.594,W
0022400373,Charlotte,Hornets,Regular Season,2024-25,0.611,17.3,1.29,117.4,0.696,587.0,-48.5,538.5,18.3,0.526,2024-12-20,0.0,CHA @ PHI,-9.7,107.7,Philadelphia,1610612755,76ers,0.311,91.5,76.25,0.439,91.0,0.505,CHA,18.7,0.562,L
0022400374,Milwaukee,Bucks,Regular Season,2024-25,0.575,16.5,1.15,118.1,0.787,590.5,-114.1,476.4,21.1,0.529,2024-12-20,0.0,MIL @ CLE,-22.8,95.3,Cleveland,1610612739,Cavaliers,0.204,105.5,87.92,0.405,106.0,0.49,MIL,18.9,0.543,L
0022400374,Cleveland,Cavaliers,Regular Season,2024-25,0.652,20.7,1.67,95.3,0.796,476.4,114.1,590.5,21.1,0.615,2024-12-20,1.0,CLE vs. MIL,22.8,118.1,Milwaukee,1610612749,Bucks,0.213,105.5,87.92,0.595,105.0,0.51,CLE,17.1,0.638,W
0022400375,Miami,Heat,Regular Season,2024-25,0.556,15.2,1.05,107.2,0.76,536.1,-36.1,500.0,19.4,0.506,2024-12-20,1.0,MIA vs. OKC,-7.2,100.0,Oklahoma City,1610612760,Thunder,0.283,97.0,80.83,0.438,97.0,0.515,MIA,19.6,0.528,L
0022400375,Oklahoma City,Thunder,Regular Season,2024-25,0.615,18.0,1.71,100.0,0.717,500.0,36.1,536.1,19.4,0.535,2024-12-20,0.0,OKC @ MIA,7.2,107.2,Miami,1610612748,Heat,0.24,97.0,80.83,0.562,97.0,0.485,OKC,14.4,0.556,W
0022400376,Sacramento,Kings,Regular Season,2024-25,0.641,18.5,1.79,105.1,0.787,525.5,-15.2,510.3,19.5,0.489,2024-12-21,1.0,SAC vs. LAL,-3.0,102.1,Los Angeles,1610612747,Lakers,0.241,97.5,81.25,0.454,97.0,0.495,SAC,14.4,0.515,L
0022400376,Los Angeles,Lakers,Regular Season,2024-25,0.575,17.6,1.64,102.1,0.759,510.3,15.2,525.5,19.5,0.536,2024-12-21,0.0,LAL @ SAC,3.0,105.1,Sacramento,1610612758,Kings,0.213,97.5,81.25,0.546,98.0,0.505,LAL,14.3,0.558,W
0022400377,Miami,Heat,Regular Season,2024-25,0.444,12.7,1.07,122.2,0.717,611.1,-46.8,564.4,20.0,0.54,2024-12-21,0.0,MIA @ ORL,-9.4,112.9,Orlando,1610612753,Magic,0.262,100.0,83.33,0.44,101.0,0.5,MIA,14.9,0.61,L
0022400377,Orlando,Magic,Regular Season,2024-25,0.558,17.6,1.85,112.9,0.738,564.4,46.8,611.1,20.0,0.557,2024-12-21,1.0,ORL vs. MIA,9.4,122.2,Miami,1610612748,Heat,0.283,100.0,83.33,0.56,99.0,0.5,ORL,13.1,0.612,W
0022400378,Memphis,Grizzlies,Regular Season,2024-25,0.7,22.4,1.94,101.8,0.814,509.1,72.7,581.8,22.0,0.608,2024-12-21,0.0,MEM @ ATL,14.5,116.4,Atlanta,1610612737,Hawks,0.224,110.0,91.67,0.529,110.0,0.5,MEM,16.4,0.623,W
0022400378,Atlanta,Hawks,Regular Season,2024-25,0.744,19.7,1.16,116.4,0.776,581.8,-72.7,509.1,22.0,0.575,2024-12-21,1.0,ATL vs. MEM,-14.5,101.8,Memphis,1610612763,Grizzlies,0.186,110.0,91.67,0.471,110.0,0.5,ATL,22.7,0.618,L
0022400379,Utah,Jazz,Regular Season,2024-25,0.61,18.0,1.39,93.1,0.667,465.3,54.5,519.8,20.2,0.558,2024-12-21,0.0,UTA @ BKN,10.9,104.0,Brooklyn,1610612751,Nets,0.271,101.0,84.17,0.558,101.0,0.486,UTA,17.8,0.562,W
0022400379,Brooklyn,Nets,Regular Season,2024-25,0.632,16.8,1.26,104.0,0.729,519.8,-54.5,465.3,20.2,0.441,2024-12-21,1.0,BKN vs. UTA,-10.9,93.1,Utah,1610612762,Jazz,0.333,101.0,84.17,0.442,101.0,0.514,BKN,18.8,0.473,L
0022400380,Philadelphia,76ers,Regular Season,2024-25,0.382,10.6,1.0,131.3,0.689,656.3,-145.9,510.3,19.3,0.465,2024-12-21,0.0,PHI @ CLE,-29.2,102.1,Cleveland,1610612739,Cavaliers,0.269,96.5,80.42,0.35,97.0,0.464,PHI,13.4,0.511,L
0022400380,Cleveland,Cavaliers,Regular Season,2024-25,0.646,22.0,2.38,102.1,0.731,510.3,145.9,656.3,19.3,0.656,2024-12-21,1.0,CLE vs. PHI,29.2,131.3,Philadelphia,1610612755,76ers,0.311,96.5,80.42,0.65,96.0,0.536,CLE,13.5,0.652,W
0022400381,Chicago,Bulls,Regular Season,2024-25,0.757,19.3,2.15,120.6,0.654,602.9,-122.5,480.4,20.4,0.449,2024-12-21,1.0,CHI vs. BOS,-24.5,96.1,Boston,1610612738,Celtics,0.262,102.0,85.0,0.391,102.0,0.442,CHI,12.7,0.476,L
0022400381,Boston,Celtics,Regular Season,2024-25,0.563,18.5,2.25,96.1,0.738,480.4,122.5,602.9,20.4,0.555,2024-12-21,0.0,BOS @ CHI,24.5,120.6,Chicago,1610612741,Bulls,0.346,102.0,85.0,0.609,102.0,0.558,BOS,11.8,0.579,W
0022400382,Milwaukee,Bucks,Regular Season,2024-25,0.795,23.6,2.69,100.0,0.822,500.0,54.5,554.5,20.2,0.551,2024-12-21,1.0,MIL vs. WAS,10.9,110.9,Washington,1610612764,Wizards,0.236,101.0,84.17,0.555,101.0,0.5,MIL,12.9,0.559,W
0022400382,Washington,Wizards,Regular Season,2024-25,0.556,15.5,1.05,110.9,0.764,554.5,-54.5,500.0,20.2,0.556,2024-12-21,0.0,WAS @ MIL,-10.9,100.0,Milwaukee,1610612749,Bucks,0.178,101.0,84.17,0.445,101.0,0.5,WAS,18.8,0.574,L
0022400383,Minnesota,Timberwolves,Regular Season,2024-25,0.75,19.1,1.8,116.5,0.725,582.5,-51.5,530.9,19.4,0.5,2024-12-21,1.0,MIN vs. GSW,-10.3,106.2,San Francisco,1610612744,Warriors,0.315,97.0,80.83,0.44,97.0,0.514,MIN,15.5,0.531,L
0022400383,San Francisco,Warriors,Regular Season,2024-25,0.75,21.3,2.73,106.2,0.685,530.9,51.5,582.5,19.4,0.552,2024-12-21,0.0,GSW @ MIN,10.3,116.5,Minnesota,1610612750,Timberwolves,0.275,97.0,80.83,0.56,97.0,0.486,GSW,11.3,0.582,W
0022400384,New York,Knicks,Regular Season,2024-25,0.632,17.6,1.41,98.9,0.612,494.7,58.5,553.2,18.8,0.523,2024-12-21,0.0,NYK @ NOP,11.7,110.6,New Orleans,1610612740,Pelicans,0.367,94.0,78.33,0.562,94.0,0.49,NYK,18.1,0.556,W
0022400384,New Orleans,Pelicans,Regular Season,2024-25,0.676,16.9,1.21,110.6,0.633,553.2,-58.5,494.7,18.8,0.482,2024-12-21,1.0,NOP vs. NYK,-11.7,98.9,New York,1610612752,Knicks,0.388,94.0,78.33,0.438,94.0,0.51,NOP,20.2,0.509,L
0022400385,Los Angeles,Clippers,Regular Season,2024-25,0.529,14.0,1.06,118.9,0.714,594.7,-94.7,500.0,19.2,0.481,2024-12-21,0.0,LAC @ DAL,-18.9,100.0,Dallas,1610612742,Mavericks,0.292,96.0,80.0,0.43,97.0,0.505,LAC,17.5,0.535,L
0022400385,Dallas,Mavericks,Regular Season,2024-25,0.625,18.7,1.92,100.0,0.708,500.0,94.7,594.7,19.2,0.534,2024-12-21,1.0,DAL vs. LAC,18.9,118.9,Los Angeles,1610612746,Clippers,0.286,96.0,80.0,0.57,95.0,0.495,DAL,13.7,0.578,W
0022400386,San Antonio,Spurs,Regular Season,2024-25,0.75,22.4,2.75,95.9,0.717,479.6,102.0,581.6,19.6,0.527,2024-12-21,1.0,SAS vs. POR,20.4,116.3,Portland,1610612757,Trail Blazers,0.327,98.0,81.67,0.635,98.0,0.541,SAS,12.2,0.565,W
0022400386,Portland,Trail Blazers,Regular Season,2024-25,0.553,15.6,1.62,116.3,0.673,581.6,-102.0,479.6,19.6,0.458,2024-12-21,0.0,POR @ SAS,-20.4,95.9,San Antonio,1610612759,Spurs,0.283,98.0,81.67,0.365,98.0,0.459,POR,13.3,0.47,L
0022400387,Detroit,Pistons,Regular Season,2024-25,0.633,21.4,2.38,122.5,0.765,612.7,39.2,652.0,20.4,0.657,2024-12-21,0.0,DET @ PHX,7.8,130.4,Phoenix,1610612756,Suns,0.273,102.0,85.0,0.519,102.0,0.487,DET,12.7,0.674,W
0022400387,Phoenix,Suns,Regular Season,2024-25,0.667,21.4,1.58,130.4,0.727,652.0,-39.2,612.7,20.4,0.667,2024-12-21,1.0,PHX vs. DET,-7.8,122.5,Detroit,1610612765,Pistons,0.235,102.0,85.0,0.481,102.0,0.513,PHX,18.6,0.709,L
0022400388,Toronto,Raptors,Regular Season,2024-25,0.786,21.3,1.57,108.6,0.623,542.9,-28.8,514.0,21.2,0.549,2024-12-22,1.0,TOR vs. HOU,-5.8,102.8,Houston,1610612745,Rockets,0.294,106.0,88.33,0.474,107.0,0.462,TOR,19.6,0.563,L
0022400388,Houston,Rockets,Regular Season,2024-25,0.45,12.6,0.86,102.8,0.706,514.0,28.8,542.9,21.2,0.489,2024-12-22,0.0,HOU @ TOR,5.8,108.6,Toronto,1610612761,Raptors,0.377,106.0,88.33,0.526,105.0,0.538,HOU,20.0,0.551,W
0022400389,Sacramento,Kings,Regular Season,2024-25,0.6,15.3,2.1,125.8,0.842,628.9,-139.2,489.7,19.4,0.427,2024-12-22,1.0,SAC vs. IND,-27.8,97.9,Indiana,1610612754,Pacers,0.297,97.0,80.83,0.333,97.0,0.5,SAC,10.3,0.459,L
0022400389,Indiana,Pacers,Regular Season,2024-25,0.72,25.9,3.0,97.9,0.703,489.7,139.2,628.9,19.4,0.68,2024-12-22,0.0,IND @ SAC,27.8,125.8,Sacramento,1610612758,Kings,0.158,97.0,80.83,0.667,97.0,0.5,IND,12.4,0.681,W
0022400390,Denver,Nuggets,Regular Season,2024-25,0.694,20.1,1.55,106.6,0.754,533.1,16.9,550.0,21.83,0.557,2024-12-22,0.0,DEN @ NOP,3.4,110.0,New Orleans,1610612740,Pelicans,0.288,109.13,90.94,0.514,120.0,0.54,DEN,18.3,0.594,W
0022400390,New Orleans,Pelicans,Regular Season,2024-25,0.74,21.4,2.47,110.0,0.712,550.0,-16.9,533.1,21.83,0.519,2024-12-22,1.0,NOP vs. DEN,-3.4,106.6,Denver,1610612743,Nuggets,0.246,109.13,90.94,0.486,121.0,0.46,NOP,12.4,0.546,L
0022400391,Charlotte,Hornets,Regular Season,2024-25,0.676,18.4,2.27,116.3,0.603,581.6,-66.3,515.3,19.6,0.472,2024-12-23,1.0,CHA vs. HOU,-13.3,103.1,Houston,1610612745,Rockets,0.232,98.0,81.67,0.459,98.0,0.421,CHA,11.2,0.507,L
0022400391,Houston,Rockets,Regular Season,2024-25,0.535,16.0,1.92,103.1,0.768,515.3,66.3,581.6,19.6,0.5,2024-12-23,0.0,HOU @ CHA,13.3,116.3,Charlotte,1610612766,Hornets,0.397,98.0,81.67,0.541,98.0,0.579,HOU,12.2,0.531,W
0022400392,Cleveland,Cavaliers,Regular Season,2024-25,0.767,22.8,3.67,115.3,0.579,576.5,49.7,626.3,19.7,0.582,2024-12-23,1.0,CLE vs. UTA,9.9,125.3,Utah,1610612762,Jazz,0.26,98.5,82.08,0.564,99.0,0.43,CLE,9.1,0.613,W
0022400392,Utah,Jazz,Regular Season,2024-25,0.711,18.2,1.59,125.3,0.74,626.3,-49.7,576.5,19.7,0.516,2024-12-23,0.0,UTA @ CLE,-9.9,115.3,Cleveland,1610612739,Cavaliers,0.421,98.5,82.08,0.436,98.0,0.57,UTA,17.3,0.546,L
0022400393,Boston,Celtics,Regular Season,2024-25,0.351,10.0,0.68,102.9,0.761,514.3,-14.3,500.0,20.9,0.488,2024-12-23,0.0,BOS @ ORL,-2.9,100.0,Orlando,1610612753,Magic,0.26,104.5,87.08,0.457,104.0,0.5,BOS,18.3,0.542,L
0022400393,Orlando,Magic,Regular Season,2024-25,0.703,18.3,1.3,100.0,0.74,500.0,14.3,514.3,20.9,0.524,2024-12-23,1.0,ORL vs. BOS,2.9,102.9,Boston,1610612738,Celtics,0.239,104.5,87.08,0.543,105.0,0.5,ORL,19.0,0.585,W
0022400394,Philadelphia,76ers,Regular Season,2024-25,0.564,15.9,2.0,105.0,0.886,524.8,24.8,549.5,20.2,0.505,2024-12-23,1.0,PHI vs. SAS,5.0,109.9,San Antonio,1610612759,Spurs,0.254,101.0,84.17,0.505,101.0,0.524,PHI,10.9,0.538,W
0022400394,San Antonio,Spurs,Regular Season,2024-25,0.649,18.5,1.33,109.9,0.746,549.5,-24.8,524.8,20.2,0.549,2024-12-23,0.0,SAS @ PHI,-5.0,105.0,Philadelphia,1610612755,76ers,0.114,101.0,84.17,0.495,101.0,0.476,SAS,17.8,0.596,L
0022400395,Atlanta,Hawks,Regular Season,2024-25,0.692,19.9,1.17,102.0,0.654,509.8,63.7,573.5,20.4,0.658,2024-12-23,1.0,ATL vs. MIN,12.7,114.7,Minnesota,1610612750,Timberwolves,0.194,102.0,85.0,0.567,102.0,0.466,ATL,22.5,0.693,W
0022400395,Minnesota,Timberwolves,Regular Season,2024-25,0.795,20.5,1.48,114.7,0.806,573.5,-63.7,509.8,20.4,0.505,2024-12-23,0.0,MIN @ ATL,-12.7,102.0,Atlanta,1610612737,Hawks,0.346,102.0,85.0,0.433,102.0,0.534,MIN,20.6,0.538,L
0022400396,Miami,Heat,Regular Season,2024-25,0.75,20.9,1.69,101.1,0.736,505.3,73.6,578.9,18.9,0.61,2024-12-23,1.0,MIA vs. BKN,14.7,115.8,Brooklyn,1610612751,Nets,0.179,94.5,78.75,0.596,95.0,0.5,MIA,16.8,0.658,W
0022400396,Brooklyn,Nets,Regular Season,2024-25,0.697,17.6,1.53,115.8,0.821,578.9,-73.6,505.3,18.9,0.47,2024-12-23,0.0,BKN @ MIA,-14.7,101.1,Miami,1610612748,Heat,0.264,94.5,78.75,0.404,94.0,0.5,BKN,16.0,0.512,L
0022400397,New York,Knicks,Regular Season,2024-25,0.667,22.7,2.0,117.9,0.865,589.6,72.3,661.9,21.1,0.692,2024-12-23,1.0,NYK vs. TOR,14.5,132.4,Toronto,1610612761,Raptors,0.293,105.5,87.92,0.541,105.0,0.564,NYK,16.2,0.704,W
0022400397,Toronto,Raptors,Regular Season,2024-25,0.667,20.3,1.87,132.4,0.707,661.9,-72.3,589.6,21.1,0.617,2024-12-23,0.0,TOR @ NYK,-14.5,117.9,New York,1610612752,Knicks,0.135,105.5,87.92,0.459,106.0,0.436,TOR,14.2,0.67,L
0022400398,Milwaukee,Bucks,Regular Season,2024-25,0.6,17.8,1.85,90.1,0.815,450.5,98.5,549.0,20.3,0.563,2024-12-23,0.0,MIL @ CHI,19.7,109.8,Chicago,1610612741,Bulls,0.191,101.5,84.58,0.573,102.0,0.525,MIL,12.7,0.593,W
0022400398,Chicago,Bulls,Regular Season,2024-25,0.75,19.6,1.8,109.8,0.809,549.0,-98.5,450.5,20.3,0.456,2024-12-23,1.0,CHI vs. MIL,-19.7,90.1,Milwaukee,1610612749,Bucks,0.185,101.5,84.58,0.427,101.0,0.475,CHI,14.9,0.478,L
0022400399,Los Angeles,Clippers,Regular Season,2024-25,0.524,15.1,1.29,102.8,0.631,514.0,18.7,532.7,21.4,0.484,2024-12-23,0.0,LAC @ MEM,3.7,106.5,Memphis,1610612763,Grizzlies,0.298,107.0,89.17,0.525,107.0,0.475,LAC,15.9,0.531,W
0022400399,Memphis,Grizzlies,Regular Season,2024-25,0.684,16.6,1.3,106.5,0.702,532.7,-18.7,514.0,21.4,0.465,2024-12-23,1.0,MEM vs. LAC,-3.7,102.8,Los Angeles,1610612746,Clippers,0.369,107.0,89.17,0.475,107.0,0.525,MEM,18.7,0.498,L
0022400400,Oklahoma City,Thunder,Regular Season,2024-25,0.532,16.4,2.08,99.1,0.732,495.3,84.9,580.2,21.2,0.491,2024-12-23,1.0,OKC vs. WAS,17.0,116.0,Washington,1610612764,Wizards,0.344,106.0,88.33,0.575,106.0,0.53,OKC,11.3,0.532,W
0022400400,Washington,Wizards,Regular Season,2024-25,0.694,17.1,1.32,116.0,0.656,580.2,-84.9,495.3,21.2,0.484,2024-12-23,0.0,WAS @ OKC,-17.0,99.1,Oklahoma City,1610612760,Thunder,0.268,106.0,88.33,0.425,106.0,0.47,WAS,17.9,0.526,L
0022400401,Dallas,Mavericks,Regular Season,2024-25,0.563,18.6,2.45,108.0,0.596,540.0,107.1,647.1,20.2,0.6,2024-12-23,1.0,DAL vs. POR,21.4,129.4,Portland,1610612757,Trail Blazers,0.327,101.0,84.17,0.608,102.0,0.465,DAL,10.8,0.629,W
